iter	Passed	Remaining
4786	34859	1551
4787	34866	1543
4788	34873	1536
4789	34880	1529
4790	34887	1521
4791	34895	1514
4792	34902	1507
4793	34909	1500
4794	34916	1492
4795	34923	1485
4796	34931	1478
4797	34938	1470
4798	34945	1463
4799	34953	1456
4800	34961	1449
4801	34968	1441
4802	34981	1434
4803	34989	1427
4804	34998	1420
4805	35006	1413
4806	35019	1406
4807	35039	1399
4808	35049	1392
4809	35056	1384
4810	35064	1377
4811	35072	1370
4812	35079	1362
4813	35086	1355
4814	35099	1348
4815	35108	1341
4816	35115	1334
4817	35123	1326
4818	35131	1319
4819	35139	1312
4820	35147	1304
4821	35155	1297
4822	35162	1290
4823	35170	1283
4824	35177	1275
4825	35184	1268
4826	35192	1261
4827	35199	1254
4828	35207	1246
4829	35214	1239
4830	35222	1232
4831	35229	1224
4832	35239	1217
4833	35248	1210
4834	35256	1203
4835	35264	1195
4836	35273	1188
4837	35280	1181
4838	35287	1174
4839	35294	1166
4840	35301	1159
4841	35309	1152
4842	35316	1144
4843	35324	1137
4844	35332	1130
4845	35339	1123
4846	35348	1115
4847	35355	1108
4848	35363	1101
4849	35370	1093
4850	35378	1086
4851	35386	1079
4852	35393	1072
4853	35401	1064
4854	35408	1057
4855	35416	1050
4856	35424	1042
4857	35432	1035
4858	35440	1028
4859	35448	1021
4860	35455	1013
4861	35463	1006
4862	35471	999
4863	35478	992
4864	35486	984
4865	35493	977
4866	35500	970
4867	35507	962
4868	35514	955
4869	35522	948
4870	35529	940
4871	35536	933
4872	35543	926
4873	35551	919
4874	35559	911
4875	35566	904
4876	35574	897
4877	35581	889
4878	35589	882
4879	35595	875
4880	35603	868
4881	35610	860
4882	35617	853
4883	35625	846
4884	35632	838
4885	35639	831
4886	35647	824
4887	35654	816
4888	35661	809
4889	35669	802
4890	35676	795
4891	35683	787
4892	35690	780
4893	35697	773
4894	35705	765
4895	35712	758
4896	35719	751
4897	35727	744
4898	35734	736
4899	35741	729
4900	35749	722
4901	35756	714
4902	35763	707
4903	35770	700
4904	35778	692
4905	35785	685
4906	35792	678
4907	35800	671
4908	35807	663
4909	35813	656
4910	35821	649
4911	35827	641
4912	35834	634
4913	35842	627
4914	35849	619
4915	35856	612
4916	35863	605
4917	35870	598
4918	35877	590
4919	35883	583
4920	35891	576
4921	35898	568
4922	35905	561
4923	35912	554
4924	35919	547
4925	35927	539
4926	35934	532
4927	35941	525
4928	35948	517
4929	35956	510
4930	35964	503
4931	35972	495
4932	35979	488
4933	35987	481
4934	35994	474
4935	36002	466
4936	36009	459
4937	36016	452
4938	36024	444
4939	36030	437
4940	36037	430
4941	36044	423
4942	36051	415
4943	36058	408
4944	36066	401
4945	36073	393
4946	36081	386
4947	36089	379
4948	36096	371
4949	36104	364
4950	36111	357
4951	36118	350
4952	36125	342
4953	36132	335
4954	36140	328
4955	36147	320
4956	36155	313
4957	36162	306
4958	36169	299
4959	36176	291
4960	36183	284
4961	36190	277
4962	36197	269
4963	36205	262
4964	36212	255
4965	36219	247
4966	36226	240
4967	36234	233
4968	36241	226
4969	36249	218
4970	36257	211
4971	36264	204
4972	36271	196
4973	36278	189
4974	36285	182
4975	36293	175
4976	36300	167
4977	36307	160
4978	36314	153
4979	36322	145
4980	36329	138
4981	36336	131
4982	36343	123
4983	36351	116
4984	36358	109
4985	36365	102
4986	36372	94
4987	36379	87
4988	36386	80
4989	36393	72
4990	36400	65
4991	36407	58
4992	36414	51
4993	36421	43
4994	36429	36
4995	36436	29
4996	36444	21
4997	36452	14
4998	36459	7
4999	36466	0
