iter	MAPE	RMSE	R2	MAE
4212	0.006255567898	0.1209613802	0.9838102445	0.08310713891
4213	0.006255283345	0.1209557032	0.9838117641	0.08310340661
4214	0.006254745076	0.120945653	0.9838144542	0.08309626732
4215	0.006254374822	0.1209384063	0.9838163937	0.08309159496
4216	0.006253853641	0.1209302265	0.9838185828	0.08308457677
4217	0.006253571985	0.1209244232	0.9838201358	0.08308078982
4218	0.006253321409	0.1209200272	0.9838213122	0.08307720199
4219	0.006253137897	0.1209164445	0.9838222709	0.08307461858
4220	0.006252953502	0.1209089572	0.9838242743	0.08307207257
4221	0.006252674862	0.120903733	0.9838256721	0.08306838022
4222	0.006252564151	0.1209016721	0.9838262235	0.08306672255
4223	0.006252255364	0.1208964413	0.983827623	0.08306262254
4224	0.006251946802	0.1208896416	0.9838294421	0.08305874673
4225	0.006251701024	0.1208851513	0.9838306434	0.08305554112
4226	0.006251484772	0.120879271	0.9838322164	0.0830526298
4227	0.00625114955	0.1208696142	0.9838347995	0.08304823682
4228	0.006250957125	0.1208644715	0.9838361751	0.08304564737
4229	0.006250557881	0.1208554584	0.9838385857	0.08304049801
4230	0.006250461252	0.1208533117	0.9838391599	0.0830391675
4231	0.006250142011	0.1208449814	0.9838413877	0.08303528117
4232	0.006249962391	0.1208418506	0.983842225	0.0830331109
4233	0.00624979018	0.1208380196	0.9838432494	0.08303088872
4234	0.006249542066	0.1208325358	0.9838447158	0.0830275962
4235	0.006249225542	0.120825187	0.9838466808	0.08302361991
4236	0.006248808098	0.120816754	0.9838489356	0.08301823985
4237	0.006248600112	0.1208129898	0.983849942	0.08301535736
4238	0.006248112083	0.1208019523	0.9838528928	0.08300881035
4239	0.006247877154	0.1207971385	0.9838541797	0.08300599357
4240	0.006247216543	0.1207884618	0.983856499	0.0829968611
4241	0.006246950019	0.1207803327	0.9838586719	0.08299339539
4242	0.006246487714	0.1207767624	0.9838596262	0.08298652598
4243	0.006246405415	0.1207750027	0.9838600965	0.08298550636
4244	0.006245625206	0.1207680076	0.983861966	0.08297438492
4245	0.006245409809	0.1207636273	0.9838631367	0.0829715061
4246	0.006245198179	0.1207594832	0.9838642442	0.08296847361
4247	0.006244814116	0.1207533819	0.9838658746	0.08296318429
4248	0.006244537888	0.1207463658	0.9838677494	0.08295974471
4249	0.006244364104	0.1207404834	0.9838693212	0.08295752796
4250	0.00624412786	0.1207339692	0.9838710617	0.08295465542
4251	0.006243766601	0.1207287442	0.9838724577	0.08294951654
4252	0.006243357093	0.120721585	0.9838743704	0.08294431966
4253	0.006243263111	0.1207194967	0.9838749283	0.08294309256
4254	0.006243045784	0.1207097782	0.9838775245	0.08294043179
4255	0.00624256876	0.1206992399	0.9838803394	0.08293367324
4256	0.006242057311	0.1206889962	0.9838830754	0.08292729548
4257	0.006241817062	0.1206841888	0.9838843594	0.08292394621
4258	0.006241522779	0.1206748403	0.983886856	0.08292012231
4259	0.006240811455	0.1206646439	0.9838895788	0.08291029602
4260	0.00624048929	0.1206573154	0.9838915357	0.08290642086
4261	0.006240169281	0.1206477943	0.9838940778	0.08290217547
4262	0.006239718262	0.1206414672	0.9838957671	0.08289575869
4263	0.006239383327	0.1206344563	0.9838976388	0.08289126169
4264	0.006239232392	0.120629225	0.9838990353	0.08288926002
4265	0.006239023017	0.120624824	0.9839002101	0.08288670506
4266	0.006238758308	0.1206163598	0.9839024695	0.08288352923
4267	0.006238360134	0.1206071953	0.9839049156	0.08287832121
4268	0.006237899277	0.1206007089	0.9839066468	0.08287191124
4269	0.006237669309	0.120595922	0.9839079243	0.08286890873
4270	0.006237311837	0.120586521	0.9839104331	0.08286439181
4271	0.006236997934	0.1205767527	0.9839130397	0.0828606904
4272	0.00623622164	0.1205690048	0.983915107	0.08284960009
4273	0.006236063184	0.1205665079	0.9839157733	0.08284729908
4274	0.006235848113	0.1205610616	0.9839172263	0.08284454117
4275	0.00623550088	0.1205526257	0.983919477	0.08284010364
4276	0.006235149831	0.1205450193	0.9839215061	0.08283525359
4277	0.006234742606	0.120537688	0.9839234618	0.0828299943
4278	0.006234440966	0.1205317336	0.9839250501	0.08282585573
4279	0.006234052033	0.1205247495	0.9839269129	0.08282098382
4280	0.006233780797	0.1205213952	0.9839278076	0.08281707967
4281	0.006233458896	0.1205116176	0.9839304153	0.08281315897
4282	0.006233169454	0.1205050745	0.9839321602	0.08280945007
4283	0.006232970855	0.1205006159	0.9839333491	0.08280677833
4284	0.006232859882	0.1204984593	0.9839339242	0.08280539701
4285	0.006232658388	0.120494017	0.9839351088	0.08280253759
4286	0.006232303867	0.1204849171	0.9839375352	0.08279798495
4287	0.006231969874	0.1204782639	0.9839393091	0.08279378718
4288	0.006231738174	0.120473421	0.9839406003	0.08279082625
4289	0.006231528529	0.1204717306	0.9839410509	0.08278774569
4290	0.006231085122	0.1204643175	0.9839430272	0.08278174675
4291	0.0062307815	0.1204587027	0.983944524	0.08277764738
4292	0.006230518421	0.1204538321	0.9839458223	0.08277417952
4293	0.006230324553	0.1204496971	0.9839469245	0.08277181856
4294	0.006230113031	0.1204439302	0.9839484617	0.08276908256
4295	0.006229901835	0.120439511	0.9839496396	0.08276648833
4296	0.006229541548	0.1204328836	0.9839514059	0.08276196399
4297	0.006229442973	0.1204292026	0.9839523869	0.08276056336
4298	0.006229088672	0.1204257787	0.9839532994	0.08275527808
4299	0.006228683039	0.1204200068	0.9839548376	0.0827495585
4300	0.006228435036	0.1204145324	0.9839562964	0.0827464263
4301	0.006228163944	0.1204106171	0.9839573397	0.08274237181
4302	0.006227925962	0.1204051481	0.983958797	0.08273927461
4303	0.006227817079	0.1204022017	0.9839595821	0.0827378924
4304	0.00622752307	0.1203964114	0.9839611248	0.08273427816
4305	0.006227374023	0.1203919688	0.9839623085	0.08273240563
4306	0.006227190565	0.1203882422	0.9839633013	0.08272981966
4307	0.006226915004	0.1203817825	0.9839650223	0.08272641474
4308	0.006226552331	0.1203749571	0.9839668405	0.08272124956
4309	0.006226220846	0.1203674002	0.9839688535	0.08271687911
4310	0.006226071541	0.1203646017	0.9839695989	0.08271505644
4311	0.006225845931	0.1203611249	0.983970525	0.08271183777
4312	0.00622551148	0.1203556646	0.9839719794	0.08270769668
4313	0.006225127799	0.1203462544	0.9839744856	0.08270279891
4314	0.006224964726	0.1203414099	0.9839757758	0.08270085598
4315	0.006224682104	0.1203323454	0.9839781897	0.08269728583
4316	0.006224481957	0.1203290895	0.9839790567	0.08269457667
4317	0.006224284435	0.1203217018	0.9839810239	0.08269217466
4318	0.006224074743	0.120313009	0.9839833384	0.08268942521
4319	0.006223745954	0.1203075443	0.9839847933	0.08268453376
4320	0.006223395925	0.1202981484	0.9839872948	0.08268021356
4321	0.006223183021	0.1202934525	0.9839885449	0.0826772077
4322	0.006222907757	0.1202843335	0.9839909724	0.08267394768
4323	0.006222725113	0.1202796404	0.9839922216	0.08267153512
4324	0.006222330101	0.120268829	0.9839950992	0.0826664523
4325	0.006222047472	0.1202624985	0.983996784	0.08266274663
4326	0.006221837443	0.1202568668	0.9839982828	0.08266007068
4327	0.006221537728	0.1202486849	0.9840004601	0.08265629782
4328	0.006221114743	0.1202410702	0.9840024864	0.08265081159
4329	0.00622076909	0.1202341016	0.9840043406	0.08264599511
4330	0.006220399676	0.1202254048	0.9840066545	0.08264136388
4331	0.006220227742	0.1202207627	0.9840078896	0.08263904828
4332	0.006219999695	0.1202149446	0.9840094374	0.08263611182
4333	0.006219811249	0.1202092528	0.9840109516	0.08263377522
4334	0.006219617028	0.1202054903	0.9840119525	0.08263140237
4335	0.006219433665	0.1202009657	0.984013156	0.08262908799
4336	0.006219194956	0.120196009	0.9840144745	0.08262579979
4337	0.006219011078	0.120192131	0.984015506	0.08262332178
4338	0.006218992037	0.1201920002	0.9840155408	0.08262307035
4339	0.006218698512	0.1201862481	0.9840170707	0.08261959415
4340	0.006218251402	0.1201791626	0.9840189552	0.08261328071
4341	0.006218021154	0.1201750402	0.9840200515	0.08260998935
4342	0.006217825792	0.1201655321	0.9840225801	0.08260748232
4343	0.006217667469	0.1201626459	0.9840233476	0.08260535015
4344	0.006217203	0.120155109	0.9840253517	0.08259941059
4345	0.006217027467	0.1201498718	0.9840267442	0.08259709213
4346	0.00621677591	0.1201449571	0.984028051	0.08259399467
4347	0.00621660734	0.1201404815	0.9840292409	0.08259163186
4348	0.006216381234	0.1201359194	0.9840304538	0.08258832173
4349	0.00621606536	0.1201279071	0.9840325839	0.0825841256
4350	0.006215727908	0.1201202197	0.9840346274	0.08257974051
4351	0.006215288779	0.1201108489	0.9840371183	0.08257385433
4352	0.006215245776	0.1201101487	0.9840373044	0.0825732781
4353	0.006214909904	0.1201008239	0.9840397829	0.08256925725
4354	0.006214503646	0.1200891134	0.9840428951	0.08256421089
4355	0.006214276199	0.1200822998	0.9840447058	0.0825614187
4356	0.006214077643	0.120077757	0.984045913	0.08255888755
4357	0.006213793063	0.1200706233	0.9840478086	0.08255533749
4358	0.006213373468	0.1200620291	0.9840500921	0.08254983965
4359	0.0062130695	0.1200530928	0.9840524663	0.08254572099
4360	0.006212736147	0.1200448379	0.9840546594	0.08254171033
4361	0.006212436428	0.1200359827	0.9840570117	0.08253797731
4362	0.006212063677	0.1200271367	0.9840593614	0.08253300386
4363	0.006211650524	0.1200175506	0.9840619076	0.08252767428
4364	0.006211443681	0.120010635	0.9840637443	0.08252498602
4365	0.006211261424	0.1200067578	0.984064774	0.08252266129
4366	0.00621082477	0.1199977379	0.9840671693	0.08251724914
4367	0.006210494275	0.1199898223	0.9840692713	0.08251304536
4368	0.006210298943	0.1199850839	0.9840705295	0.08251046066
4369	0.006209927648	0.1199773813	0.9840725746	0.08250547862
4370	0.006209579762	0.1199709806	0.984074274	0.08250054148
4371	0.006209113629	0.1199594346	0.9840773392	0.08249492383
4372	0.006208777065	0.1199491342	0.9840800735	0.08249075923
4373	0.00620852029	0.1199437867	0.984081493	0.08248750605
4374	0.006208237431	0.1199363436	0.9840834686	0.08248411478
4375	0.006207467938	0.119927962	0.9840856931	0.08247318846
4376	0.006207219089	0.119923532	0.9840868688	0.08247012971
4377	0.006207051816	0.1199183648	0.9840882401	0.08246806044
4378	0.00620661245	0.119912965	0.984089673	0.08246188884
4379	0.006206331353	0.1199051411	0.9840917491	0.08245841611
4380	0.006206033537	0.1199011943	0.9840927964	0.08245412171
4381	0.006205572345	0.1198926491	0.9840950637	0.08244781592
4382	0.006205369425	0.119888363	0.9840962008	0.08244526307
4383	0.006205110417	0.1198835578	0.9840974757	0.08244176251
4384	0.00620464701	0.1198723179	0.9841004575	0.08243595988
4385	0.006204375279	0.1198628113	0.9841029792	0.08243274876
4386	0.006204082923	0.1198564697	0.9841046613	0.08242868854
4387	0.006203781788	0.1198501668	0.9841063331	0.08242490686
4388	0.006203516916	0.1198466958	0.9841072536	0.08242117014
4389	0.006203162801	0.1198411419	0.9841087266	0.08241612357
4390	0.006202815504	0.1198308278	0.9841114618	0.08241197332
4391	0.006202689927	0.1198278604	0.9841122487	0.08241037646
4392	0.006202384856	0.1198245824	0.984113118	0.08240577733
4393	0.006202123746	0.1198171733	0.9841150826	0.08240255936
4394	0.006201913524	0.1198126238	0.9841162888	0.08239954833
4395	0.006201607443	0.1198049781	0.984118316	0.08239550502
4396	0.006201300272	0.119794626	0.9841210605	0.082391738
4397	0.006200797728	0.1197865889	0.9841231911	0.08238463046
4398	0.00620035669	0.1197787711	0.9841252634	0.08237888921
4399	0.006200130419	0.1197738157	0.9841265769	0.08237597716
4400	0.006199876546	0.1197685018	0.9841279853	0.08237261076
4401	0.006199582667	0.1197626359	0.98412954	0.08236911028
4402	0.006199334561	0.1197558656	0.9841313343	0.08236599768
4403	0.006198950866	0.1197471922	0.9841336328	0.08236081626
4404	0.006198735197	0.1197423158	0.984134925	0.08235764683
4405	0.006198508224	0.1197399325	0.9841355566	0.0823543069
4406	0.006198348163	0.1197364742	0.984136473	0.08235205467
4407	0.006198125051	0.1197327968	0.9841374473	0.08234914896
4408	0.006197772847	0.1197243353	0.9841396893	0.08234429169
4409	0.006197161481	0.1197190552	0.9841410882	0.08233557476
4410	0.006196995	0.1197145601	0.9841422791	0.08233316512
4411	0.006196819748	0.1197102165	0.9841434298	0.08233070397
4412	0.006196522855	0.1197023287	0.9841455193	0.08232672961
4413	0.006196252947	0.1196954984	0.9841473286	0.08232329489
4414	0.006196162616	0.1196935095	0.9841478554	0.08232217907
4415	0.006196053496	0.1196910919	0.9841484958	0.08232087009
4416	0.006195710064	0.1196806282	0.9841512672	0.08231626604
4417	0.006195463557	0.1196761208	0.984152461	0.08231300739
4418	0.006195170872	0.1196679493	0.9841546251	0.08230941968
4419	0.006194857992	0.1196648586	0.9841554435	0.08230466027
4420	0.006194426092	0.1196566555	0.9841576158	0.08229851163
4421	0.006194367791	0.1196556313	0.984157887	0.08229780355
4422	0.006194186615	0.119651533	0.9841589722	0.08229534715
4423	0.006193963326	0.1196469067	0.9841601971	0.08229225527
4424	0.006193809343	0.1196435293	0.9841610914	0.08229025927
4425	0.00619354162	0.1196375661	0.9841626702	0.08228660183
4426	0.006193258523	0.1196316193	0.9841642446	0.08228291818
4427	0.006193190926	0.1196300825	0.9841646514	0.08228201791
4428	0.006192779771	0.1196252166	0.9841659396	0.08227641743
4429	0.00619237387	0.119621259	0.9841669873	0.08227064999
4430	0.006192225568	0.1196173507	0.9841680219	0.08226875093
4431	0.006191899498	0.1196089127	0.9841702554	0.08226473615
4432	0.006191569851	0.1196024124	0.9841719759	0.08226053763
4433	0.006191138956	0.1195900095	0.9841752585	0.08225524811
4434	0.006190630482	0.1195823446	0.984177287	0.08224839012
4435	0.006190162726	0.1195742496	0.9841794291	0.08224240826
4436	0.006189766611	0.1195690995	0.9841807919	0.08223675408
4437	0.006189462407	0.1195619629	0.9841826802	0.08223288226
4438	0.006189141504	0.1195557803	0.984184316	0.08222842507
4439	0.006188982387	0.1195523979	0.9841852109	0.08222644704
4440	0.006188798184	0.119548144	0.9841863363	0.08222415505
4441	0.006188374486	0.1195401349	0.9841884551	0.08221869642
4442	0.006187991402	0.1195309832	0.984190876	0.08221370003
4443	0.00618772502	0.1195235043	0.9841928542	0.08221032099
4444	0.006187490769	0.1195187988	0.9841940988	0.08220734242
4445	0.006187306181	0.1195145446	0.984195224	0.08220479326
4446	0.006187108195	0.1195104766	0.9841962999	0.08220214726
4447	0.006186741826	0.119500473	0.9841989455	0.08219779327
4448	0.00618648103	0.1194930952	0.9842008965	0.08219429963
4449	0.006186203042	0.1194885254	0.9842021049	0.08219066818
4450	0.006185805942	0.1194784133	0.9842047787	0.08218575886
4451	0.006185657899	0.1194731779	0.9842061629	0.08218389783
4452	0.006185559631	0.1194709286	0.9842067576	0.0821826042
4453	0.00618508186	0.119459494	0.9842097806	0.08217676284
4454	0.006184793614	0.1194512517	0.9842119595	0.08217311557
4455	0.006184469705	0.1194449076	0.9842136364	0.08216895075
4456	0.006184133035	0.1194382854	0.9842153868	0.08216437918
4457	0.006183805713	0.1194296205	0.984217677	0.08216030616
4458	0.006183660962	0.119426958	0.9842183807	0.08215841556
4459	0.006183503725	0.1194239945	0.9842191639	0.08215640464
4460	0.006183329164	0.1194203133	0.9842201367	0.08215393901
4461	0.006182874168	0.1194092594	0.9842230579	0.08214839493
4462	0.006182565232	0.1194021889	0.9842249262	0.08214436287
4463	0.006182059644	0.1193924168	0.9842275082	0.08213795311
4464	0.00618160042	0.1193839674	0.9842297406	0.08213189384
4465	0.006180977186	0.1193731495	0.9842325985	0.08212325687
4466	0.006180699145	0.1193647586	0.984234815	0.08211974723
4467	0.006180465582	0.1193597908	0.9842361273	0.08211648785
4468	0.006180256989	0.1193555417	0.9842372496	0.08211388921
4469	0.006180082519	0.1193506091	0.9842385524	0.08211177813
4470	0.006179850296	0.1193466451	0.9842395994	0.08210855216
4471	0.006179553433	0.1193414724	0.9842409655	0.08210506387
4472	0.006179095616	0.1193324102	0.9842433587	0.08209923224
4473	0.006178776253	0.1193230959	0.9842458184	0.08209533011
4474	0.00617815698	0.1193143334	0.9842481321	0.08208673478
4475	0.006177717741	0.1193042605	0.9842507916	0.08208135879
4476	0.00617739574	0.1192971823	0.9842526604	0.08207715897
4477	0.006177001809	0.1192884505	0.9842549655	0.08207238096
4478	0.006176617948	0.1192796006	0.9842573016	0.08206788573
4479	0.006176345134	0.1192733937	0.98425894	0.08206436907
4480	0.006176063213	0.1192659196	0.9842609127	0.08206085498
4481	0.006175795514	0.1192599141	0.9842624977	0.08205753735
4482	0.006175498123	0.1192543843	0.9842639571	0.08205327175
4483	0.006175173176	0.119247011	0.9842659029	0.08204888756
4484	0.006174767554	0.1192387439	0.9842680844	0.08204375265
4485	0.006174352758	0.1192316856	0.9842699469	0.08203792679
4486	0.006174140181	0.1192265789	0.9842712943	0.08203504719
4487	0.0061739215	0.1192203835	0.9842729288	0.08203229868
4488	0.006173348618	0.1192120128	0.9842751372	0.08202424162
4489	0.006173063647	0.1192065621	0.9842765752	0.08202041738
4490	0.0061728684	0.1192014312	0.9842779287	0.08201797035
4491	0.006172256222	0.1191935584	0.9842800054	0.08200932685
4492	0.006171830516	0.119183537	0.9842826486	0.0820037689
4493	0.006171443344	0.1191738203	0.9842852113	0.08199894211
4494	0.006171058414	0.1191670418	0.9842869989	0.08199375697
4495	0.006170648716	0.1191599104	0.9842888795	0.08198827299
4496	0.006170426609	0.1191556759	0.9842899962	0.081985175
4497	0.006170103274	0.1191492914	0.9842916796	0.08198111107
4498	0.006169594582	0.1191395791	0.9842942404	0.08197428526
4499	0.006169269376	0.1191352767	0.9842953747	0.08196970526
4500	0.006168784311	0.1191276938	0.9842973738	0.08196306968
4501	0.006168635748	0.1191239521	0.9842983602	0.08196113693
4502	0.006168417316	0.1191188776	0.9842996979	0.08195827093
4503	0.006168043633	0.1191107046	0.9843018523	0.08195352909
4504	0.006167742035	0.1191045331	0.984303479	0.08194972274
4505	0.006167350629	0.1191010175	0.9843044056	0.0819437799
4506	0.006167011273	0.1190918194	0.9843068299	0.08193953427
4507	0.006166726199	0.1190867407	0.9843081683	0.08193538642
4508	0.006166250624	0.1190802424	0.9843098808	0.08192865283
4509	0.006165963813	0.1190742201	0.9843114678	0.08192490411
4510	0.006165644103	0.1190656905	0.9843137153	0.08192080424
4511	0.00616517916	0.1190588649	0.9843155137	0.08191451839
4512	0.006164840612	0.1190526867	0.9843171415	0.08190982992
4513	0.006164714043	0.1190494462	0.9843179952	0.08190806085
4514	0.006164126609	0.1190421951	0.9843199055	0.08189985872
4515	0.006163843756	0.1190371526	0.9843212339	0.08189606204
4516	0.006163371612	0.1190261524	0.9843241315	0.08189019907
4517	0.006162969516	0.1190166572	0.9843266324	0.08188483582
4518	0.006162825424	0.1190130927	0.9843275712	0.08188286517
4519	0.006162778538	0.1190109129	0.9843281453	0.08188228103
4520	0.006162408218	0.1190029506	0.9843302423	0.08187774713
4521	0.006162109853	0.1189964692	0.9843319491	0.08187383808
4522	0.006161713634	0.1189844796	0.9843351063	0.08186889807
4523	0.006161450494	0.1189793054	0.9843364686	0.08186574182
4524	0.006161221073	0.1189751748	0.9843375562	0.08186267697
4525	0.006160856502	0.1189673152	0.9843396255	0.0818579978
4526	0.006160515991	0.1189570277	0.9843423338	0.0818536871
4527	0.00616032194	0.1189525191	0.9843435206	0.08185121529
4528	0.006160138833	0.1189487832	0.984344504	0.08184886037
4529	0.006159935648	0.1189446894	0.9843455817	0.08184621746
4530	0.006159421375	0.1189351087	0.9843481034	0.08183930287
4531	0.006159012432	0.1189266157	0.9843503387	0.08183383051
4532	0.006158726764	0.1189202468	0.9843520148	0.08183035605
4533	0.006158324131	0.118913432	0.9843538082	0.08182501546
4534	0.006158079689	0.1189080334	0.9843552288	0.08182182923
4535	0.006157755222	0.1189002131	0.9843572866	0.08181766774
4536	0.006157579124	0.1188979888	0.9843578719	0.08181521222
4537	0.006157288648	0.1188899534	0.9843599861	0.08181149722
4538	0.006156779151	0.1188826064	0.984361919	0.08180459042
4539	0.006156581629	0.118877697	0.9843632105	0.08180222895
4540	0.006156283994	0.1188705149	0.9843650999	0.08179852158
4541	0.006156068613	0.1188635707	0.9843669266	0.08179563895
4542	0.006155628535	0.1188555187	0.9843690445	0.08178941266
4543	0.006155280797	0.1188464344	0.9843714338	0.08178511592
4544	0.006154948722	0.1188394325	0.9843732753	0.08178085355
4545	0.006154802395	0.1188374474	0.9843737974	0.08177862707
4546	0.006154463135	0.1188294378	0.9843759037	0.08177421038
4547	0.006154228389	0.1188259261	0.9843768271	0.08177075245
4548	0.006153670544	0.1188186362	0.984378744	0.0817631766
4549	0.006153402681	0.1188133128	0.9843801437	0.08175970995
4550	0.006153087862	0.1188058008	0.9843821188	0.08175562667
4551	0.00615274233	0.1187995402	0.9843837648	0.08175128401
4552	0.006152433772	0.1187918344	0.9843857906	0.08174759735
4553	0.006152106645	0.1187866286	0.9843871591	0.08174315694
4554	0.006151848936	0.1187816587	0.9843884655	0.0817394533
4555	0.006151600667	0.1187765531	0.9843898075	0.08173640485
4556	0.006151275281	0.1187668084	0.9843923688	0.08173228145
4557	0.006151029721	0.1187612289	0.9843938352	0.08172912946
4558	0.006150799394	0.1187540444	0.9843957234	0.08172624274
4559	0.006150558886	0.1187497306	0.984396857	0.08172304126
4560	0.006150211675	0.118742202	0.9843988354	0.08171832852
4561	0.006149885446	0.1187335917	0.9844010979	0.08171426127
4562	0.006149631045	0.1187278932	0.9844025951	0.08171100778
4563	0.006149321141	0.118721251	0.9844043403	0.08170688225
4564	0.006148541482	0.1187104819	0.9844071695	0.08169604498
4565	0.006148296	0.1187040702	0.9844088538	0.08169302724
4566	0.006147948556	0.1186962162	0.9844109169	0.08168842216
4567	0.006147217454	0.1186859747	0.984413607	0.08167828836
4568	0.006146997984	0.1186811425	0.9844148761	0.08167532652
4569	0.006146715198	0.1186744864	0.9844166242	0.08167173225
4570	0.006146443603	0.1186690553	0.9844180505	0.08166818456
4571	0.006146088877	0.1186609802	0.984420171	0.08166364709
4572	0.006145774226	0.118655101	0.9844217149	0.08165970868
4573	0.006145447108	0.1186474049	0.9844237356	0.08165545279
4574	0.00614508046	0.118638331	0.984426118	0.08165068101
4575	0.006144755414	0.1186325064	0.9844276472	0.0816460279
4576	0.006144336998	0.1186254509	0.9844294994	0.08164058266
4577	0.006144107648	0.118620609	0.9844307705	0.08163754071
4578	0.006143881724	0.1186157397	0.9844320487	0.08163463372
4579	0.006143771078	0.1186118476	0.9844330703	0.08163312091
4580	0.006143707722	0.1186108586	0.9844333299	0.08163226738
4581	0.006143442903	0.1186058862	0.984434635	0.08162906306
4582	0.006143203841	0.1186005338	0.9844360399	0.08162577126
4583	0.006142875511	0.1185928289	0.984438062	0.08162167866
4584	0.006142497435	0.1185849526	0.984440129	0.08161704692
4585	0.006142140389	0.1185791404	0.9844416543	0.08161193426
4586	0.006142015462	0.1185753853	0.9844426396	0.08161019526
4587	0.006141649627	0.1185683411	0.984444488	0.08160509397
4588	0.006141428974	0.1185636481	0.9844457194	0.08160234082
4589	0.006141080773	0.1185562303	0.9844476656	0.08159774299
4590	0.006140767471	0.1185487852	0.9844496189	0.0815935494
4591	0.006140405444	0.1185407426	0.9844517287	0.08158899632
4592	0.00613998513	0.1185348875	0.9844532646	0.08158318398
4593	0.006139563334	0.1185224394	0.9844565298	0.08157815167
4594	0.006139224795	0.1185160092	0.9844582163	0.08157356493
4595	0.006139162272	0.1185147317	0.9844585514	0.08157275441
4596	0.006138588079	0.1185089434	0.9844600694	0.08156485073
4597	0.006138341413	0.1185042062	0.9844613117	0.08156126355
4598	0.006138042159	0.11849721	0.9844631464	0.08155737006
4599	0.006137719096	0.118487484	0.9844656968	0.08155342269
4600	0.006137515713	0.1184836516	0.9844667017	0.08155071069
4601	0.006137350324	0.118480168	0.9844676151	0.0815485026
4602	0.006137086581	0.1184743178	0.9844691489	0.08154484711
4603	0.00613685247	0.1184663931	0.9844712266	0.08154189595
4604	0.006136599079	0.1184609675	0.9844726489	0.08153876675
4605	0.006136366811	0.118456768	0.9844737498	0.08153605522
4606	0.006136161886	0.1184529231	0.9844747577	0.08153341393
4607	0.006135817531	0.118443094	0.9844773341	0.08152931804
4608	0.006135728445	0.1184414941	0.9844777535	0.08152809224
4609	0.006135450589	0.1184348399	0.9844794975	0.08152476787
4610	0.006135223133	0.1184298462	0.9844808063	0.08152190217
4611	0.006134525268	0.118422355	0.9844827696	0.08151198161
4612	0.006134247607	0.1184136353	0.9844850546	0.0815085323
4613	0.006133960784	0.1184082468	0.9844864666	0.08150460927
4614	0.006133691743	0.1184046402	0.9844874117	0.08150064935
4615	0.006133413767	0.1183985229	0.9844890145	0.08149708868
4616	0.006133193907	0.1183942772	0.9844901269	0.08149416292
4617	0.00613287356	0.1183876741	0.9844918569	0.08148981064
4618	0.006132659143	0.1183817892	0.9844933987	0.08148706125
4619	0.006132381848	0.1183764376	0.9844948006	0.08148320757
4620	0.006132157212	0.1183703434	0.9844963971	0.08148028585
4621	0.006131805731	0.1183610444	0.9844988328	0.08147573162
4622	0.006131530125	0.1183570077	0.9844998902	0.08147175253
4623	0.006130987759	0.1183462796	0.9845026999	0.08146524468
4624	0.006130735853	0.1183371331	0.9845050953	0.08146210352
4625	0.006130540905	0.1183308828	0.9845067321	0.08145972822
4626	0.006130231754	0.1183210621	0.9845093036	0.08145584065
4627	0.006129981321	0.1183148439	0.9845109318	0.0814527085
4628	0.006129312573	0.1183076044	0.9845128272	0.08144306596
4629	0.006129067895	0.118304992	0.9845135112	0.08143935503
4630	0.006128884849	0.1182995187	0.9845149441	0.0814371634
4631	0.006128663414	0.1182932299	0.9845165904	0.08143430788
4632	0.006128487002	0.1182894568	0.9845175781	0.08143195659
4633	0.006128150048	0.1182819518	0.9845195427	0.08142774078
4634	0.006127945794	0.1182768703	0.9845208727	0.08142524914
4635	0.006127538505	0.1182701299	0.984522637	0.08141964168
4636	0.00612744699	0.1182680056	0.9845231929	0.08141844463
4637	0.006127152861	0.1182650038	0.9845239786	0.0814142006
4638	0.006126812597	0.1182570764	0.9845260532	0.08141021913
4639	0.006126337254	0.1182481072	0.9845284004	0.08140425941
4640	0.006126119255	0.1182440331	0.9845294665	0.0814016078
4641	0.006125889573	0.1182394607	0.9845306629	0.08139866113
4642	0.006125675497	0.1182354452	0.9845317136	0.08139586025
4643	0.006125088019	0.1182286483	0.984533492	0.08138738192
4644	0.006124596609	0.1182116735	0.9845379329	0.08138144999
4645	0.006124418391	0.1182053835	0.9845395783	0.08137927076
4646	0.006123899175	0.1181976087	0.984541612	0.0813722175
4647	0.006123473977	0.1181926784	0.9845429016	0.08136613879
4648	0.006123070235	0.1181865194	0.9845445125	0.08136035241
4649	0.006123021605	0.1181857917	0.9845447028	0.08135970772
4650	0.006122772293	0.1181778885	0.9845467698	0.08135658487
4651	0.006122476877	0.1181735623	0.9845479012	0.08135251495
4652	0.006121991505	0.1181627213	0.9845507361	0.0813462525
4653	0.006121753351	0.1181557582	0.9845525568	0.08134320457
4654	0.006121403568	0.1181516483	0.9845536315	0.08133849232
4655	0.00612120416	0.1181468824	0.9845548776	0.08133574394
4656	0.006121113302	0.118146312	0.9845550267	0.08133451597
4657	0.006121087399	0.1181458157	0.9845551565	0.08133413794
4658	0.006120838176	0.1181382701	0.9845571292	0.08133098503
4659	0.006120629919	0.1181328221	0.9845585535	0.08132834706
4660	0.006120467158	0.118126766	0.9845601367	0.08132620671
4661	0.00612000091	0.1181188667	0.9845622016	0.08131985768
4662	0.006119666021	0.1181127878	0.9845637906	0.08131572734
4663	0.006119339348	0.1181054251	0.984565715	0.08131109376
4664	0.006119136149	0.1181008557	0.9845669092	0.0813082062
4665	0.00611878173	0.1180926699	0.9845690485	0.0813040661
